,user_id,item_id,rating,timestamp
73816,713,750,3,888881939
73817,314,949,4,877890428
73818,737,474,5,884314740
73819,704,173,4,891397058
73820,692,411,4,876954021
73822,159,591,4,880557060
73824,731,482,3,886184770
73829,332,769,3,888360532
73832,269,717,1,891456493
73833,931,312,4,891036105
73834,894,471,4,880416314
73837,718,685,4,883349301
73842,97,173,3,884238728
73844,489,299,2,891447522
73845,408,272,4,889679683
73846,858,690,3,879459087
73847,436,925,4,887770507
73848,838,128,4,887066724
73851,894,275,4,882404137
73852,494,181,4,879541298
73853,703,123,4,875242787
73858,26,751,4,891347477
73859,896,497,3,887158332
73862,314,756,3,877886641
73863,926,300,3,888351623
73865,577,768,3,880474787
73866,557,246,5,880485693
73867,737,11,3,884314903
73868,481,663,4,885828297
73875,14,654,4,890881294
73876,870,79,4,879270313
73880,176,340,5,886046979
73881,553,81,3,879948732
73882,893,411,3,874829056
73883,731,66,4,886184577
73884,573,179,4,885844091
73886,402,228,3,876267173
73889,877,203,4,882678427
73890,821,56,5,874793847
73893,288,199,4,886629592
73894,909,682,3,891920763
73898,902,294,2,879463212
73899,891,25,5,891638734
73900,835,294,3,891032356
73901,670,603,5,877974465
73904,918,638,4,891987267
73905,8,510,4,879362233
73909,876,276,4,879428354
73910,932,428,4,891251105
73911,653,581,1,880152819
73913,798,1469,3,876175427
73914,573,286,3,885843476
73918,56,225,2,892910292
73919,679,50,5,884486758
73921,191,315,5,891560253
73922,909,165,5,891920233
73923,314,1217,2,877891638
73924,690,202,2,881177349
73925,698,499,3,886366515
73928,116,56,5,886310197
73931,719,285,4,877917156
73932,731,207,4,886182827
73934,286,274,2,876521917
73935,553,498,4,879949042
73936,913,302,4,880794297
73940,479,137,4,889125448
73942,341,299,5,890757745
73943,676,687,1,892685803
73944,405,209,3,885547124
73945,345,38,2,884993830
73946,637,246,2,882903447
73949,270,234,5,876955976
73952,726,323,3,889828641
73956,432,827,3,889416570
73957,925,299,3,884717478
73959,748,234,4,879454475
73960,914,692,3,887122324
73963,918,213,5,891988054
73965,285,183,4,890595859
73968,650,506,3,891385508
73972,1,43,4,878542869
73974,828,275,3,891035614
73975,405,856,1,885546287
73976,178,993,5,882824592
73977,822,25,3,891039543
73980,668,50,5,881605642
73982,943,127,5,875501774
73983,865,294,4,880235263
73984,926,288,3,888636202
73985,121,12,5,891390014
73987,896,411,2,887160842
73988,799,174,5,879254026
73989,851,125,4,875730826
73991,625,751,4,891536426
73994,697,815,3,882622430
73997,870,186,4,875680186
73999,41,194,3,890687242
74001,231,866,3,879965961
74002,643,197,4,891446983
74005,918,606,4,891987132
74006,155,306,5,879371121
74010,696,1126,3,886404617
74011,708,546,3,877325601
74012,866,887,3,891221165
74015,286,123,5,876521586
74016,902,480,5,879465711
74017,653,167,2,880153429
74019,788,1112,3,880870428
74021,773,154,5,888539471
74022,891,1028,3,883489521
74024,229,316,1,891632347
74026,710,135,5,882064041
74027,325,176,3,891478455
74028,802,299,4,875986155
74030,918,16,4,891988560
74031,269,65,4,891448072
74034,405,241,1,885547909
74036,698,257,3,886366141
74039,634,109,4,877017810
74040,718,750,3,883449953
74041,927,125,4,879177298
74042,433,457,1,880585554
74043,793,129,4,875104067
74046,720,262,4,891262608
74048,922,50,5,891447447
74049,937,224,4,876769480
74050,569,325,1,879793149
74051,703,300,4,875242077
74054,776,479,4,891813013
74057,188,455,4,875075432
74060,724,893,3,883757874
74062,459,455,2,879563392
74063,722,628,4,891280894
74067,810,269,5,891293811
74068,557,176,4,880486028
74069,720,310,4,891262762
74071,740,302,5,879523187
74072,736,127,4,878709365
74073,719,88,3,888454637
74074,641,134,5,879370062
74075,691,500,3,875543068
74077,927,739,3,879191360
74078,687,313,5,884651420
74079,938,873,3,891356085
74081,870,949,3,881001249
74082,77,156,4,884733621
74083,885,451,2,885713716
74084,378,531,4,880045520
74085,829,124,4,892312784
74086,749,357,4,878847862
74089,81,116,3,876533504
74091,421,98,5,892241458
74092,426,143,3,879444852
74093,523,732,4,883702125
74094,902,181,3,879464783
74095,325,616,4,891477924
74096,698,404,1,886368545
74097,491,23,2,891189306
74099,587,289,3,892871113
74105,154,187,5,879139096
74106,708,111,4,877325570
74107,709,209,3,879846332
74109,620,243,3,889986676
74113,941,181,5,875048887
74116,54,823,2,880938088
74117,826,1222,3,885690819
74122,932,175,4,891250449
74124,271,9,4,885847738
74125,894,1381,3,880993766
74126,705,62,5,883428178
74127,214,253,5,892668173
74130,699,288,3,878881675
74131,885,278,3,885715468
74132,764,1,4,876244181
74136,169,199,4,891359353
74137,749,99,5,878847804
74141,831,1012,4,891354970
74143,597,688,4,875339132
74144,902,304,3,879464257
74146,359,930,4,886453402
74147,890,230,3,882404947
74148,828,271,2,891035438
74149,899,283,4,884121424
74155,677,742,4,889399139
74156,748,132,3,879454998
74159,893,172,5,874829883
74160,290,385,4,880474716
74162,422,859,3,879744218
74163,870,527,5,875679687
74166,835,423,4,891033857
74167,830,210,5,891561607
74169,871,345,3,888192859
74174,517,25,2,892659923
74177,865,432,1,880235059
74181,699,619,2,887503290
74182,924,258,3,884336994
74183,495,82,5,888632969
74185,430,235,2,877225727
74186,173,329,4,877557345
74188,8,222,5,879362356
74190,8,431,2,879362356
74191,891,459,5,891638682
74192,906,10,4,879435339
74195,894,900,3,887044070
74197,736,678,1,878709212
74200,943,1074,4,888640250
74201,595,410,4,886921315
74202,675,1628,5,889489837
74203,5,367,3,875636281
74204,519,879,5,883248595
74206,853,327,3,879364955
74212,499,143,3,885598961
74213,749,164,3,878848866
74214,753,185,3,891401410
74215,324,339,3,880574827
74216,734,603,4,891022958
74217,725,333,5,876106729
74218,798,1239,4,875915965
74222,59,434,4,888205574
74228,415,136,5,879439684
74229,724,259,2,883757726
74230,59,1093,5,888203578
74232,644,250,4,889077463
74233,825,406,2,889021208
74234,14,919,4,876964725
74235,682,196,5,888523581
74239,653,1207,1,880153329
74240,479,357,4,889125798
74242,542,12,4,886533774
74243,924,705,5,885457858
74244,729,300,4,893286638
74245,478,195,4,889396509
74248,909,289,3,891920763
74250,395,127,5,883765034
74251,223,873,3,891549111
74254,501,294,3,883346694
74256,682,713,3,888517537
74257,796,859,2,893218622
74258,412,939,4,879717253
74259,893,144,4,874830101
74261,697,1047,3,882622228
74262,778,281,2,890803859
74263,690,56,4,881177349
74264,345,238,5,884916495
74266,683,269,3,893282664
74267,674,289,2,887763151
74268,891,285,5,891638757
74269,639,526,4,891239177
74270,796,307,4,892611799
74271,871,908,3,888192745
74272,896,993,4,887235498
74277,702,748,2,885767556
74279,354,747,2,891307069
74281,797,687,2,879439190
74283,632,609,3,879459677
74284,348,237,4,886523078
74287,653,156,4,878854633
74288,669,132,4,891260519
74289,756,230,3,874829010
74290,438,148,5,879868443
74291,506,79,5,874874054
74293,653,143,3,880150104
74294,894,535,4,879896920
74295,638,385,5,876694917
74297,792,926,3,877909798
74298,807,381,2,892530004
74299,630,121,4,885666823
74300,602,880,4,888637925
74301,476,401,3,883364812
74306,931,269,3,891035876
74307,540,333,4,882156617
74309,663,235,2,889492917
74310,702,258,5,885767306
74311,528,258,4,886812857
74312,921,274,4,879379971
74313,893,246,3,874829968
74314,896,640,2,887160701
74315,246,418,3,884921453
74316,894,923,5,882404278
74318,620,138,5,889988312
74319,688,307,4,884153505
74321,782,247,1,891499700
74325,725,322,4,876103762
74329,129,300,3,883243934
74336,419,28,3,879435663
74337,312,213,5,891699067
74341,560,264,3,879975231
74343,638,523,4,876695917
74344,568,519,3,877907157
74347,885,88,4,885713461
74348,851,228,4,875731776
74350,152,283,4,880148616
74354,57,477,4,883697655
74356,906,475,3,879435253
74358,682,290,1,888522217
74360,894,1010,4,880993662
74361,922,257,4,891455049
74362,694,836,4,875727821
74363,48,1063,3,879434654
74365,234,837,3,892079434
74366,756,235,3,874827755
74367,733,1163,2,879535603
74370,168,546,3,884287962
74377,894,111,3,880416102
74383,680,150,5,877075105
74385,934,1449,5,891191976
74386,288,176,4,886373565
74387,830,98,5,891462467
74388,741,699,4,891018400
74389,896,1134,3,887159950
74390,913,432,3,881366721
74394,159,873,2,893256062
74397,774,196,3,888556746
74398,922,471,3,891453501
74399,235,170,4,889656113
74401,780,164,4,891363996
74402,778,54,2,890803859
74403,793,508,4,875104620
74404,762,274,4,878719371
74407,501,1014,4,883348543
74410,741,174,5,891018303
74412,559,205,5,891033805
74413,838,286,4,887061035
74414,119,449,5,874782190
74415,613,576,3,891227204
74417,900,288,2,877832113
74418,479,474,5,879461279
74420,639,604,4,891240520
74423,63,14,4,875747401
74424,851,977,3,875730533
74427,906,7,3,879434846
74429,587,1265,4,892871252
74430,568,179,2,877906935
74431,885,151,4,885716221
74433,677,109,1,889399327
74434,942,878,4,891282702
74435,357,926,4,878951831
74436,717,288,1,884641717
74437,885,386,2,885713680
74438,851,346,5,884831499
74439,690,167,2,881177662
74440,242,294,4,879740082
74443,895,13,5,879437950
74445,653,531,5,878854284
74447,565,190,5,891037563
74448,733,744,4,879535723
74449,934,436,3,891196610
74450,911,190,5,892838864
74451,733,1085,4,879536607
74452,875,183,5,876465144
74453,699,10,4,883884599
74454,896,87,4,887158295
74457,848,200,2,887040302
74458,941,993,4,875048996
74461,350,187,5,882347782
74462,481,88,4,885829153
74467,698,487,2,886367508
74469,59,193,4,888204465
74472,844,260,1,877381312
74474,306,1251,5,876504026
74476,757,153,3,888468995
74477,735,748,3,876698022
74479,858,100,3,880932746
74480,405,99,5,885548785
74481,428,352,4,885943651
74482,269,52,4,891447329
74483,616,879,4,891224864
74485,131,297,4,883681514
74486,499,525,4,885599660
74487,766,133,3,891309844
74488,395,866,3,883766119
74489,314,1063,5,877887568
74490,600,511,5,888451492
74491,828,1466,4,891380166
74492,650,301,2,891385035
74494,921,227,3,879381051
74495,835,196,5,891033173
74497,826,176,5,885690600
74498,744,302,5,881171820
74499,704,269,4,891397015
74500,630,213,2,885667994
74503,617,656,4,883789386
74504,59,519,4,888204965
74505,552,756,2,879221683
74508,620,237,4,889987123
74511,508,183,5,883767588
74512,871,17,3,888193275
74513,682,833,1,888522260
74515,365,1011,3,891304152
74518,927,69,4,879183164
74519,798,378,4,875743858
74521,905,124,4,884983889
74522,749,291,4,878848137
74523,686,265,4,879545550
74525,796,879,4,892612031
74526,865,472,1,880144229
74528,577,472,4,880470570
74530,934,393,2,891193013
74531,867,186,5,880078937
74532,507,288,5,889964020
74533,625,1016,2,891273699
74534,286,280,4,876522097
74535,550,596,2,883426119
74536,802,302,4,875984532
74537,871,876,3,888192689
74539,644,871,4,889077513
74541,717,298,3,884715172
74542,799,289,3,879253720
74543,930,151,2,879534724
74544,918,443,3,891988248
74545,756,197,2,874829446
74551,788,331,4,880867372
74552,625,522,3,891968164
74554,199,269,5,883782458
74556,697,257,5,882621913
74558,898,270,4,888294408
74559,330,403,5,876545417
74560,605,371,5,879427369
74561,696,311,5,886404063
74563,807,1133,3,892823295
74565,192,255,2,881367505
74568,860,202,4,885990932
74569,896,291,3,887160795
74570,361,319,5,879440941
74571,930,288,1,879534001
74573,451,302,3,879012647
74574,117,931,3,881010728
74575,218,514,4,877488316
74576,860,316,3,889627165
74577,1,165,5,874965518
74580,577,48,5,880474530
74581,860,333,3,876074177
74582,794,275,4,891034792
74585,569,100,5,879793784
74588,877,258,4,882676234
74592,757,313,3,888443263
74593,646,751,2,888528870
74594,910,137,3,880822060
74595,807,257,4,893084232
74596,932,172,5,891250472
74598,505,144,3,889333861
74600,718,15,5,883348962
74601,457,147,5,882395400
74602,705,183,2,883427988
74603,681,682,1,885409810
74604,348,685,4,886523560
74606,692,866,4,876953733
74609,431,269,3,877844062
74611,652,96,4,882567356
74613,290,95,4,880474590
74614,937,242,3,876762200
74616,732,289,3,882590201
74618,904,328,2,879735136
74623,921,892,3,884673402
74624,591,709,4,891031426
74626,870,384,3,875680597
74628,579,202,5,880952270
74630,741,173,2,891018366
74634,329,8,2,891656391
74637,853,264,3,879365169
74639,699,124,4,878882667
74640,826,501,3,885690380
74641,856,313,5,891489217
74642,708,118,5,877325545
74643,674,245,4,887762430
74646,767,183,4,891462870
74647,536,427,5,882359455
74652,643,238,3,891448095
74654,709,7,3,879846440
74655,943,51,1,888640088
74657,682,195,4,888522418
74658,773,185,4,888540279
74661,610,508,3,888703629
74662,940,855,5,885921980
74663,932,154,5,891249994
74666,899,483,4,884121572
74667,45,284,4,881014130
74668,75,289,1,884049789
74670,640,391,3,874778756
74672,682,1093,3,888522100
74674,800,294,3,887645970
74680,908,151,3,879722875
74681,154,496,3,879138910
74682,749,135,4,878848189
74683,714,471,4,892777903
74684,690,197,4,881180427
74685,217,17,3,889069903
74686,553,514,3,879948695
74697,70,559,3,884066399
74702,714,410,3,892777767
74703,649,250,3,891440356
74704,653,154,3,878867137
74710,717,866,1,884642932
74713,927,288,5,879199250
74715,825,289,1,882109193
74716,788,144,4,880868599
74717,810,243,4,879895350
74718,325,771,1,891480115
74719,373,529,4,877105901
74721,760,66,2,875668932
74722,444,272,5,891978637
74724,397,289,3,885349348
74727,943,226,4,888639660
74730,699,482,2,878883038
74731,23,89,5,874785582
74732,445,96,4,890987655
74733,798,692,4,875743140
74735,414,324,4,884999127
74736,294,881,3,889241707
74737,433,137,5,880585904
74740,913,269,5,881725938
74741,927,240,3,879177456
74742,187,52,4,879465683
74743,922,183,3,891450401
74745,875,461,4,876466687
74746,630,11,5,885668028
74747,894,86,4,882404306
74749,877,197,4,882677827
74751,479,157,5,879461856
74757,615,100,3,879448693
74759,615,97,4,879448759
74760,783,307,5,884326506
74763,643,845,3,891445476
74764,774,545,1,888555864
74765,234,964,4,892334852
74766,913,89,5,880794731
74768,577,546,3,880470483
74769,725,19,5,876106729
74770,272,56,5,879455220
74771,835,484,4,891034219
74772,137,96,5,881433654
74773,915,313,4,891029965
74774,315,4,4,879821065
74775,821,560,3,874793773
74776,749,1023,3,881073104
74778,223,155,5,891550952
74782,940,708,3,885921953
74784,126,316,4,887855231
74786,279,971,4,875314231
74787,782,1514,2,891500194
74788,750,873,3,879446013
74789,838,8,4,887066972
74790,351,895,3,883356591
74791,826,226,4,885690677
74795,692,211,4,876953340
74797,934,174,5,891191511
74798,753,181,3,891402240
74799,850,97,5,883195168
74800,743,326,3,881277656
74802,749,153,4,878848828
74804,732,937,4,882589967
74805,749,968,3,878850186
74806,788,637,2,880870516
74807,896,1423,2,887160631
74808,894,59,5,882404397
74810,269,281,1,891451590
74811,686,178,5,879546715
74816,934,514,5,891191546
74819,674,15,4,887762584
74829,749,418,5,878847498
74830,322,1019,4,887314073
74831,436,167,3,887770403
74832,274,873,3,878944491
74833,310,294,1,879436712
74834,830,172,5,891561606
74836,615,191,5,879448759
74842,584,450,2,885778571
74843,193,826,2,889126146
74845,921,845,4,879379601
74846,749,527,4,878847364
74847,1,116,3,878542960
74848,28,219,5,881961728
74850,243,237,2,879987148
74851,904,739,4,879735678
74852,896,824,1,887161541
74853,234,119,3,892335261
74859,18,510,4,880130680
74860,554,133,4,876369272
74861,863,340,3,889288911
74862,617,531,2,883788859
74863,750,322,2,879445877
74864,193,1407,3,889126146
74867,94,1221,3,891721216
74870,760,451,5,875668781
74871,696,9,5,886404617
74872,426,100,4,879442128
74874,615,192,5,879448780
74876,768,315,3,883834448
74877,931,258,3,891036003
74879,50,100,2,877052400
74881,546,758,4,885140808
74882,839,277,2,875752082
74885,918,792,3,891986904
74886,797,181,5,879439362
74887,822,111,4,891039414
74888,639,286,4,891238618
74889,232,294,2,880062259
74892,743,744,5,881277892
74893,256,11,5,882164406
74894,733,713,4,879535938
74895,870,239,3,875680597
74896,943,200,4,888639388
74897,704,135,5,891397305
74900,489,322,5,891366571
74901,233,523,4,877663913
74902,731,143,5,886182827
74903,630,239,4,885668061
74904,271,506,4,885849052
74905,555,111,4,879964159
74907,227,823,2,879035599
74908,719,214,2,879360965
74909,896,157,4,887159555
74911,290,402,4,880474422
74912,757,206,4,888445683
74913,729,294,2,893286338
74914,941,258,4,875048495
74917,865,1011,1,880144405
74918,912,194,4,875966238
74919,372,872,4,876869330
74921,251,1,4,886272009
74922,248,79,3,884534992
74923,940,89,4,885921828
74926,899,193,3,884121946
74927,739,55,1,886958972
74928,724,1127,3,883758267
74929,669,216,3,892550170
74930,134,508,3,891732726
74931,729,751,3,893286338
74932,870,1267,2,879270213
74934,921,125,3,879379774
74935,676,546,3,892686371
74938,855,179,3,879825528
74941,724,343,1,883757259
74943,602,294,5,888637987
74944,94,51,3,891721026
74945,744,156,4,881170452
74946,737,64,4,884314740
74948,896,576,2,887160677
74950,536,588,3,882359726
74951,426,519,4,879444117
74953,564,272,3,888718415
74954,894,904,4,890409804
74955,663,763,5,889492614
74956,495,1542,4,888637643
74958,591,64,5,891031203
74959,238,257,4,883576261
74960,942,216,4,891282963
74964,491,654,5,891189306
74965,736,254,1,878709262
74966,752,325,2,891208126
74967,570,286,4,881262625
74968,234,82,3,892334079
74969,119,31,5,874781779
74970,694,135,5,875727018
74971,403,147,5,879786052
74973,788,546,3,880871429
74974,768,742,3,880136033
74976,870,715,3,875680597
74977,506,496,5,874873615
74978,779,328,4,875501334
74981,597,477,5,875339970
74984,940,427,5,885921451
74988,891,282,5,891639793
74993,819,319,4,879952627
74995,796,1522,3,893194740
74996,443,269,3,883504564
74997,705,69,3,883518834
74998,549,1,5,881672182
75000,498,317,3,881957625
75004,757,98,4,888445767
75005,287,246,4,875333964
75008,630,465,1,885668203
75011,683,301,2,893283728
75017,415,258,4,879439135
75018,890,527,4,882405473
75019,682,708,3,888518104
75020,922,222,4,891447681
75021,734,173,3,891025247
75022,495,67,3,888636635
75024,937,126,4,876769374
75025,464,520,5,878355167
75026,741,274,4,891019587
75027,921,560,2,879380981
75029,932,226,3,891251292
75030,269,23,5,891447773
75031,621,692,4,874962614
75032,630,819,3,885667108
75033,896,198,4,887158636
75037,279,1001,4,882160106
75039,719,87,2,879360617
75040,778,28,4,890726618
75041,589,688,4,883352707
75042,495,80,3,888636992
75044,757,151,4,888444684
75045,232,50,4,880062302
75046,807,477,4,892775458
75048,509,892,1,883591489
75052,271,566,4,885848707
75055,643,88,2,891449417
75056,825,593,3,880755468
75062,737,154,4,884314694
75063,168,276,1,884287642
75066,632,356,4,879459248
75067,877,111,3,882677967
75068,757,742,4,888444563
75071,264,150,5,886122952
75072,480,152,4,891208390
75073,929,174,3,879640329
75074,767,724,4,891462658
75075,677,7,4,889399171
75076,894,13,4,882404137
75079,687,300,4,884652089
75081,634,25,4,877018125
75084,591,956,4,891031286
75086,755,300,4,882569574
75087,798,946,2,875639889
75090,462,539,3,886365773
75094,899,73,4,884121720
75095,698,100,2,886367809
75096,246,50,5,884920788
75100,489,323,5,891445388
75102,709,423,3,879846741
75103,56,238,5,892676885
75104,460,124,4,882912150
75105,628,690,5,880776981
75110,723,322,2,880499254
75111,857,275,5,883432663
75112,481,393,3,885829045
75113,550,222,4,883425979
75114,943,188,4,888639269
75115,436,50,4,887769415
75116,773,6,3,888538620
75118,770,258,5,875971568
75119,935,237,5,884472159
75120,159,291,4,880485766
75121,761,205,4,876190511
75124,615,213,5,879447990
75125,498,179,4,881961133
75126,654,597,4,887864812
75127,762,270,4,878718855
75128,18,958,5,880129731
75130,399,540,2,882348722
75135,788,684,5,880868401
75136,471,82,5,889827822
75138,894,14,4,880416472
75140,14,240,5,880929697
75142,691,604,5,875543025
75144,589,339,5,883352494
75145,24,655,5,875323915
75148,405,1556,1,885549635
75150,894,909,3,889469007
75152,884,100,5,876858820
75155,189,792,5,893265741
75156,669,150,3,892549477
75157,807,491,5,892528062
75158,778,132,2,891232769
75159,94,411,3,891724508
75160,705,546,3,883427377
75161,489,897,2,891448565
75162,896,518,3,887159234
75163,887,1116,5,881381610
75164,913,222,3,881037459
75165,218,153,4,877488692
75168,911,727,2,892842738
75169,38,1028,5,892432624
75170,39,301,3,891400280
75171,538,527,3,877364067
75175,495,1157,4,888637300
75176,733,696,3,879535909
75177,764,405,4,876243772
75178,860,949,3,885991163
75182,827,689,3,882201884
75186,739,751,3,886825083
75187,587,331,3,892871197
75188,807,199,5,892528374
75191,534,410,5,877807816
75193,825,591,4,880755943
75195,938,281,2,891356594
75197,899,257,4,884120185
75199,773,462,5,888538776
75201,887,472,4,881378402
75203,422,237,4,875130230
75205,787,300,4,888979657
75206,796,69,5,892662483
75208,766,414,4,891310150
75210,769,1312,2,885424776
75211,799,748,2,879253755
75213,560,24,2,879976772
75214,699,685,3,879147367
75215,771,892,5,886640606
75216,119,827,3,874775815
75217,896,55,3,887157978
75218,807,605,3,892529150
75219,415,483,5,879439791
75220,807,1411,1,893082619
75224,906,15,3,879435415
75226,786,866,3,882842173
75229,345,570,2,884993662
75230,871,121,4,888193275
75231,899,746,4,884121512
75232,691,318,5,875543281
75233,760,365,5,875668737
75235,767,242,4,891462614
75236,74,315,5,888333194
75238,388,218,5,886441083
75240,546,258,4,885139634
75241,850,168,5,883195456
75242,894,885,2,887044250
75243,924,286,3,884337043
75244,653,631,2,880150412
75247,552,977,3,879222033
75248,709,62,3,879848590
75249,756,79,4,874829990
75253,296,211,4,884197068
75255,838,228,4,887067390
75257,811,286,5,886376983
75258,887,69,4,881380025
75260,728,124,3,879443155
75261,451,306,2,879012684
75263,733,285,4,879535299
75267,505,183,3,889333392
75272,460,312,4,882910837
75274,890,654,5,882404851
75275,102,435,3,888801315
75276,253,82,3,891628295
75278,615,387,3,879448915
75279,872,1028,3,888479434
75280,392,517,5,891038466
75281,874,124,4,888632411
75282,79,311,4,891271278
75283,405,737,1,885546487
75285,717,327,3,884641681
75286,704,208,3,891397262
75287,457,831,2,882396001
75288,798,220,3,875295810
75289,798,90,3,875914860
75290,307,132,4,879283333
75291,789,111,3,880332400
75292,705,1035,4,883427737
75294,755,937,4,882569604
75298,269,170,2,891447216
75299,756,147,4,874828826
75301,822,358,3,891037112
75304,714,111,3,892777330
75306,731,213,5,886183515
75307,943,794,3,888640143
75308,816,326,4,891710803
75311,875,333,5,876464801
75314,207,3,2,877846284
75315,930,455,1,879534692
75317,794,181,4,891035957
75321,289,15,3,876789581
75322,938,181,5,891356390
75323,863,1678,1,889289570
75324,143,322,4,888407708
75325,884,509,4,876859090
75326,663,475,4,889492435
75327,395,163,5,883764378
75328,922,418,4,891448580
75329,422,333,4,875655986
75330,860,381,3,885990998
75331,170,678,4,886623680
75332,722,322,3,891280402
75337,579,289,2,880951569
75339,479,670,3,879461530
75340,918,921,4,891988029
75341,289,477,2,876790323
75343,616,326,3,891224590
75344,796,228,5,892761629
75346,848,474,5,887038441
75347,640,214,5,874778274
75348,597,1016,4,875342355
75349,924,632,4,885458121
75351,506,449,2,885135882
75355,922,174,5,891449021
75356,734,478,4,891022849
75357,814,17,3,885411073
75358,931,250,2,891036673
75359,802,563,3,875985976
75360,663,100,4,889492503
75361,59,959,4,888206095
75363,757,895,4,888443483
75364,786,186,4,882843786
75366,941,7,4,875048952
75367,457,145,3,882549998
75370,852,840,3,891036866
75371,274,237,4,878945678
75373,932,183,4,891249877
75376,56,298,4,892683695
75377,807,1413,2,893083486
75378,585,20,4,891285658
75380,735,304,4,876697679
75381,70,1145,3,884151622
75382,834,246,4,890863023
75383,434,118,5,886724873
75384,192,1265,3,881366585
75385,1,198,5,878542717
75388,457,28,5,882396989
75389,773,431,1,888540063
75391,709,232,5,879848590
75392,810,300,5,890083187
75395,776,28,5,891628895
75396,920,328,2,884220058
75397,691,185,5,875543281
75398,681,1394,5,885409742
75400,574,288,4,891279174
75401,863,752,4,889289277
75403,749,661,5,878847576
75404,887,477,1,881378570
75405,786,202,4,882843812
75406,591,168,3,891031724
75407,896,64,4,887158926
75408,167,606,4,892738452
75409,749,435,4,878847888
75410,413,515,5,879969591
75412,813,890,4,883752708
75414,856,322,4,891489593
75417,774,226,2,888557330
75418,890,174,5,882405780
75419,590,1061,2,879439538
75420,637,268,2,882898692
75421,271,496,5,885849140
75422,613,478,5,891227262
75423,133,539,1,890588720
75428,542,94,3,886533021
75429,870,673,5,875679721
75430,643,68,3,891447338
75431,689,13,1,876676397
75433,717,130,2,884642958
75435,879,222,4,887761460
75436,615,302,4,879447500
75437,927,300,5,879176156
75438,797,948,1,879439230
75440,520,871,1,885170547
75441,920,1612,4,884219953
75443,141,984,4,886447880
75444,752,621,1,891208491
75445,885,318,5,885714093
75446,682,719,2,888521982
75448,639,511,4,891239240
75449,557,252,3,880485846
75450,610,484,3,888703507
75451,753,427,5,891401712
75452,771,243,3,886640629
75455,111,286,4,891680076
75456,701,313,4,891446521
75457,839,508,3,875752479
75462,810,286,4,891293811
75463,399,151,2,882511876
75466,924,923,5,886327748
75468,643,405,3,891445859
75470,546,200,5,885141332
75472,234,1101,3,892335372
75478,176,285,5,886047963
75479,871,96,5,888193177
75481,932,144,3,891249710
75482,635,874,3,878878714
75484,682,925,3,888520923
75486,605,302,4,879365132
75487,639,173,1,891239492
75488,750,748,3,879446013
75489,634,591,4,875729535
75492,134,678,4,891732271
75495,749,1092,3,878850703
75496,445,1129,4,891199994
75497,152,33,5,882475924
75498,748,647,3,879454602
75500,896,1074,2,887161393
75501,744,479,5,881171482
75502,764,845,4,876242972
75504,11,196,5,891904270
75506,887,176,5,881381348
75507,879,597,2,887761229
75509,909,166,5,891920166
75510,682,250,4,888523635
75511,540,257,4,882157584
75513,926,303,3,888351713
75516,803,269,5,880054592
75519,399,176,3,882342127
75521,457,287,4,882394010
75522,118,317,5,875384885
75524,632,549,3,879459210
75525,940,683,3,884800988
75526,682,1135,2,888518035
75527,695,354,4,888806056
75528,766,205,5,891309975
75529,563,255,5,880506528
75530,749,705,4,878847612
75531,691,672,1,875543153
75532,269,476,1,891446703
75534,908,357,3,879723046
75535,333,483,4,891045496
75537,709,413,2,879848209
75544,615,514,5,879449110
75545,765,275,4,880346768
75547,610,51,5,888703523
75548,269,1411,3,891451829
75550,186,1213,3,879023882
75551,29,303,4,882820686
75552,771,8,5,880659583
75554,890,168,5,882916704
75555,895,50,5,879438062
75558,207,538,2,880853139
75559,896,596,2,887159426
75560,899,239,3,884121946
75564,710,282,2,882063921
75566,397,693,4,885349955
75567,615,325,2,879447693
75569,316,58,3,880854267
75571,745,202,3,880123486
75574,793,823,3,875104648
75575,526,325,3,885682102
75577,733,922,3,879535406
75578,776,947,2,891628836
75579,780,603,2,891364059
75580,710,198,4,883705435
75581,783,301,4,884326424
75583,637,257,2,882903511
75585,856,326,2,891489450
75586,637,322,3,882900888
75587,410,689,2,888626881
75588,876,529,4,879428451
75590,652,307,4,882566890
75592,699,1061,3,879147169
75594,890,660,2,882917026
75598,135,581,4,879857931
75599,735,181,4,876698604
75603,745,230,2,880123572
75604,651,683,3,880126096
75605,244,651,4,880606069
75609,912,97,4,875966783
75610,821,705,5,874793649
75611,844,89,3,877387857
75613,785,1,4,879439137
75614,399,780,1,882350850
75617,782,682,4,891498513
75618,860,313,4,885145375
75621,478,153,3,889396212
75623,780,286,4,891362937
75624,700,174,4,884493862
75625,754,459,4,879451805
75628,782,1385,4,891500028
75629,605,210,3,879424452
75631,269,231,1,891451013
75632,517,311,3,892660034
75633,316,427,5,880853704
75634,449,268,2,880410988
75636,943,73,3,888639598
75637,776,355,3,892210668
75639,556,319,3,882135437
75640,828,283,3,891035864
75642,323,98,4,878739699
75643,600,187,5,888451750
75644,922,98,5,891447665
75645,669,187,5,892550170
75647,656,903,2,892318777
75648,131,248,3,883681262
75649,797,286,2,879438957
75650,587,890,1,892871503
75651,694,603,4,875727476
75652,405,1567,1,885547123
75655,938,840,2,891357190
75656,775,344,5,891032777
75658,540,15,3,882157084
75660,70,257,4,884063946
75661,280,68,3,891701066
75662,653,245,4,893276091
75663,776,181,4,891628916
75664,774,202,5,888555964
75669,99,678,2,885678479
